UserID,Age,Gender,Location,Income,Debt,Owns Property,Profession,Demographics,Platform,Total Time Spent,Number of Sessions,Video ID,Video Category,Video Length,Engagement,Importance Score,Time Spent On Video,Number of Videos Watched,Scroll Rate,Frequency,ProductivityLoss,Satisfaction,Watch Reason,DeviceType,OS,Watch Time,Self Control,Addiction Level,CurrentActivity,ConnectionType,id
533,46.0-,Mle,India,$82493.000,True,False,job:Labor/worker,rURAL,tiktok,179,14.0.0,7401,Jokes/Memes,19.0,9751.0.0,2,16.0.0,12.0,28:,Night,2.0.0,8.0.:,/Entertainment,Smrtphone,Windows,11:30 PM,4.0.0,6.0.0,Atwork,Mobile-Data,533
534,53.0-,Fmle,United States,$56027.000,True,True,job:Students,rURAL,youtube,166,4.0.0,6807,Vlogs,5.0,6907.0.0,5,20.0.0,30.0,10:,Night,2.0.0,8.0.:,/Entertainment,Smrtphone,Android,11:30 PM,4.0.0,6.0.0,Athome,Mobile-Data,534
535,42.0-,Other,xIndia,$62849.000,True,False,job:cashier,rURAL,YOUTUBE,269,12.0.0,8644,Gming,23.0,9275.0.0,1,24.0.0,33.0,45:,Night,2.0.0,8.0.:,/Habit,Computer,Android,11:30 PM,4.0.0,6.0.0,Athome,Wi-Fi,535
536,38.0-,Mle,Indonesia,$37858.000,False,True,job:Manager,rURAL,TIKTOK,91,6.0.0,7397,Life Hacks,20.0,8625.0.0,4,3.0.0,18.0,65:,Night,2.0.0,8.0.:,/Entertainment,Tablett,Android,11:30 PM,4.0.0,6.0.0,Atschool,Mobile-Data,536
537,53.0-,Fmle,Philippines,$99003.000,True,False,job:Driver,rURAL,facebook,251,11.0.0,7339,Trends_,13.0,2926.0.0,2,12.0.0,14.0,98:,Evening,7.0.0,3.0.:,/Procrastination,Smrtphone,Android,3:55 PM,9.0.0,1.0.0,Atschool,Mobile-Data,537
538,27.0-,Mle,xUnited States,$72395.000,True,True,job:driver,rURAL,INSTAGRAM,181,12.0.0,9951,ASMR,13.0,1089.0.0,8,19.0.0,22.0,67:,Night,2.0.0,8.0.:,/Boredom,Smrtphone,Android,11:30 PM,4.0.0,6.0.0,Athome,Mobile-Data,538
539,54.0-,Mle,xIndia,$59758.000,True,False,job:students,rURAL,youtube,240,10.0.0,5242,Life Hacks,11.0,2957.0.0,4,19.0.0,21.0,9:,Evening,7.0.0,3.0.:,/Boredom,Tablett,Android,3:55 PM,9.0.0,1.0.0,Atwork,Mobile-Data,539
540,26.0-,Other,xIndia,$74312.000,True,True,job:Artist,rURAL,facebook,217,18.0.0,7395,Gming,11.0,2612.0.0,5,24.0.0,1.0,5:,Evening,7.0.0,3.0.:,/Boredom,Tablett,MacOS,3:55 PM,9.0.0,1.0.0,Atschool,Mobile-Data,540
541,41.0-,Mle,xJapan,$88670.000,True,False,job:students,uRBAN,TIKTOK,84,7.0.0,6438,Trends,16.0,6047.0.0,4,4.0.0,49.0,10:,Evening,7.0.0,3.0.:,/Habit,Computer,Android,3:55 PM,9.0.0,1.0.0,Commuting,Wi-Fi,541
542,52.0-,Mle,Indonesia,$35434.000,False,True,job:waiting staff,rURAL,INSTAGRAM,279,7.0.0,4696,Trends,15.0,6249.0.0,5,1.0.0,43.0,12:,Night,2.0.0,8.0.:,/Habit,Computer,Android,11:30 PM,4.0.0,6.0.0,Atwork,Mobile-Data,542
543,52.0-,Mle,Japan,$84047.000,True,False,job:waiting staff,uRBAN,instagram,123,11.0.0,2589,Trends,17.0,3759.0.0,5,2.0.0,15.0,82:,Night,2.0.0,8.0.:,/Boredom,Tablett,iOS,11:30 PM,4.0.0,6.0.0,Atschool,Wi-Fi,543
544,53.0-,Other,xPhilippines,$67775.000,True,True,job:students,rURAL,youtube,71,4.0.0,1783,Jokes/Memes,22.0,7718.0.0,5,13.0.0,36.0,58:,Night,2.0.0,8.0.:,/Habit,Smrtphone,iOS,11:30 PM,4.0.0,6.0.0,Athome,Mobile-Data,544
545,35.0-,Other,xUnited States,$95769.000,True,False,job:manager,rURAL,INSTAGRAM,111,1.0.0,5948,Pranks,18.0,4263.0.0,3,26.0.0,47.0,21:,Afternoon,6.0.0,4.0.:,/Habit,Smrtphone,Windows,7:25 PM,8.0.0,2.0.0,Commuting,Mobile-Data,545
546,56.0-,Fmle,xIndia,$86677.000,True,True,job:Labor/worker,rURAL,INSTAGRAM,219,13.0.0,6595,Jokes/Memes,28.0,1902.0.0,7,29.0.0,22.0,21:,Afternoon,6.0.0,4.0.:,/Habit,Tablett,Windows,7:25 PM,8.0.0,2.0.0,Athome,Mobile-Data,546
547,49.0-,Fmle,xMexico,$65734.000,True,False,job:waiting staff,uRBAN,INSTAGRAM,264,18.0.0,3521,Comedy,19.0,2567.0.0,3,13.0.0,32.0,65:,Evening,7.0.0,3.0.:,/Habit,Tablett,MacOS,3:55 PM,9.0.0,1.0.0,Atschool,Mobile-Data,547
548,41.0-,Fmle,United States,$60603.000,True,True,job:students,rURAL,INSTAGRAM,29,9.0.0,9972,ASMR,4.0,8075.0.0,2,2.0.0,46.0,3:,Evening,7.0.0,3.0.:,/Boredom,Tablett,Android,3:55 PM,9.0.0,1.0.0,Atschool,Mobile-Data,548
549,40.0-,Other,xIndia,$96708.000,True,False,job:manager,rURAL,tiktok,67,9.0.0,3219,Life Hacks,22.0,2994.0.0,3,19.0.0,33.0,69:,Evening,7.0.0,3.0.:,/Boredom,Smrtphone,Android,3:55 PM,9.0.0,1.0.0,Atschool,Mobile-Data,549
550,49.0-,Mle,xUnited States,$88803.000,True,True,job:Cashier,uRBAN,FACEBOOK,121,9.0.0,3758,Vlogs,22.0,5229.0.0,3,22.0.0,41.0,89:,Night,3.0.0,7.0.:,/Habit,Smrtphone,Windows,11:30 PM,5.0.0,5.0.0,Athome,Wi-Fi,550
551,54.0-,Mle,xJapan,$59332.000,True,True,job:Driver,rURAL,tiktok,205,10.0.0,4017,Vlogs,23.0,2010.0.0,8,24.0.0,39.0,64:,Night,3.0.0,7.0.:,/Procrastination,Tablett,Android,11:30 PM,5.0.0,5.0.0,Atschool,Wi-Fi,551
552,29.0-,Mle,xUnited States,$41312.000,False,True,job:labor/worker,rURAL,tiktok,101,2.0.0,2838,ASMR,5.0,7377.0.0,4,16.0.0,23.0,49:,Afternoon,6.0.0,4.0.:,/Boredom,Tablett,iOS,7:25 PM,8.0.0,2.0.0,Athome,Wi-Fi,552
553,30.0-,Mle,Philippines,$64179.000,True,True,job:engineer,rURAL,YOUTUBE,61,6.0.0,6001,Comedy,7.0,830.0.0,3,12.0.0,43.0,72:,Night,3.0.0,7.0.:,/Entertainment,Computer,iOS,11:30 PM,5.0.0,5.0.0,Athome,Mobile-Data,553
554,40.0-,Other,xVietnam,$91442.000,True,False,job:teacher,rURAL,instagram,17,15.0.0,7035,Gming,2.0,48.0.0,5,1.0.0,2.0,17:,Evening,7.0.0,3.0.:,/Procrastination,Tablett,iOS,3:55 PM,9.0.0,1.0.0,Athome,Wi-Fi,554
555,42.0-,Mle,xVietnam,$60379.000,True,True,job:Students,rURAL,TIKTOK,107,3.0.0,7310,Entertainment,1.0,4210.0.0,4,9.0.0,2.0,73:,Afternoon,6.0.0,4.0.:,/Boredom,Tablett,Android,7:25 PM,8.0.0,2.0.0,Athome,Mobile-Data,555
556,52.0-,Mle,Vietnam,$37297.000,False,False,job:cashier,uRBAN,INSTAGRAM,245,11.0.0,4240,Jokes/Memes,12.0,1178.0.0,9,17.0.0,38.0,32:,Evening,7.0.0,3.0.:,/Habit,Tablett,MacOS,3:55 PM,9.0.0,1.0.0,Atwork,Mobile-Data,556
557,58.0-,Mle,Philippines,$22011.000,False,True,job:manager,uRBAN,TIKTOK,78,6.0.0,4429,Jokes/Memes,10.0,5768.0.0,8,10.0.0,29.0,70:,Evening,7.0.0,3.0.:,/Entertainment,Smrtphone,iOS,3:55 PM,9.0.0,1.0.0,Atwork,Mobile-Data,557
558,47.0-,Fmle,xUnited States,$64014.000,True,False,job:Labor/worker,rURAL,TIKTOK,54,3.0.0,9612,Entertainment,8.0,7878.0.0,7,18.0.0,46.0,21:,Evening,7.0.0,3.0.:,/Habit,Smrtphone,Android,3:55 PM,9.0.0,1.0.0,Commuting,Mobile-Data,558
559,34.0-,Fmle,xIndia,$31738.000,False,True,job:Students,uRBAN,youtube,146,11.0.0,4151,Pranks,1.0,70.0.0,8,19.0.0,3.0,7:,Evening,7.0.0,3.0.:,/Boredom,Smrtphone,Android,3:55 PM,9.0.0,1.0.0,Atschool,Mobile-Data,559
560,37.0-,Mle,xPhilippines,$67498.000,True,False,job:cashier,uRBAN,FACEBOOK,243,15.0.0,9523,Pranks,12.0,7686.0.0,5,7.0.0,39.0,7:,Morning,9.0.0,1.0.:,/Habit,Computer,Android,7:45 AM,10.0.0,0.0.0,Atwork,Mobile-Data,560
561,42.0-,Fmle,xVietnam,$31120.000,False,True,job:Waiting staff,rURAL,FACEBOOK,41,13.0.0,1447,Pranks,2.0,7879.0.0,4,25.0.0,7.0,27:,Night,3.0.0,7.0.:,/Habit,Smrtphone,Android,11:30 PM,5.0.0,5.0.0,Atwork,Wi-Fi,561
562,39.0-,Mle,xIndonesia,$28767.000,False,False,job:Waiting staff,rURAL,tiktok,298,10.0.0,9633,Gming,27.0,5455.0.0,7,19.0.0,36.0,8:,Night,3.0.0,7.0.:,/Habit,Smrtphone,Android,11:30 PM,5.0.0,5.0.0,Athome,Wi-Fi,562
563,30.0-,Mle,Philippines,$42852.000,False,True,job:driver,rURAL,youtube,135,6.0.0,6469,Trends,28.0,8258.0.0,1,24.0.0,29.0,73:,Afternoon,6.0.0,4.0.:,/Entertainment,Tablett,Android,7:25 PM,8.0.0,2.0.0,Commuting,Mobile-Data,563
564,36.0-,Mle,Germany,$99239.000,True,False,job:Students,rURAL,INSTAGRAM,76,15.0.0,5791,Pranks,10.0,5612.0.0,6,15.0.0,37.0,28:,Evening,7.0.0,3.0.:,/Procrastination,Smrtphone,Android,3:55 PM,9.0.0,1.0.0,Atwork,Mobile-Data,564
565,53.0-,Mle,xIndia,$20929.000,False,True,job:students,rURAL,instagram,39,18.0.0,4176,Vlogs,22.0,5769.0.0,8,9.0.0,49.0,79:,Evening,7.0.0,3.0.:,/Procrastination,Smrtphone,MacOS,3:55 PM,9.0.0,1.0.0,Athome,Mobile-Data,565
566,29.0-,Fmle,xVietnam,$97487.000,True,False,job:Driver,rURAL,tiktok,123,18.0.0,5081,Comedy,17.0,1777.0.0,7,10.0.0,36.0,66:,Night,3.0.0,7.0.:,/Habit,Smrtphone,Android,11:30 PM,5.0.0,5.0.0,Atschool,Mobile-Data,566
567,58.0-,Other,Brazil,$37438.000,False,True,job:Teacher,rURAL,facebook,213,7.0.0,865,Jokes/Memes,26.0,7380.0.0,2,23.0.0,23.0,71:,Evening,5.0.0,5.0.:,/Habit,Smrtphone,Android,3:55 PM,7.0.0,3.0.0,Athome,Wi-Fi,567
568,36.0-,Other,India,$68515.000,True,False,job:Students,rURAL,YOUTUBE,38,15.0.0,6861,Trends,3.0,2228.0.0,7,20.0.0,45.0,47:,Evening,5.0.0,5.0.:,/Boredom,Smrtphone,Android,3:55 PM,7.0.0,3.0.0,Atschool,Mobile-Data,568
569,29.0-,Mle,xIndia,$25744.000,False,True,job:manager,rURAL,FACEBOOK,140,18.0.0,8664,Vlogs,7.0,9981.0.0,6,20.0.0,16.0,82:,Evening,5.0.0,5.0.:,/Boredom,Smrtphone,Android,3:55 PM,7.0.0,3.0.0,Atwork,Mobile-Data,569
570,26.0-,Other,xUnited States,$62417.000,True,False,job:Students,rURAL,INSTAGRAM,194,18.0.0,6218,Jokes/Memes,12.0,8804.0.0,5,4.0.0,48.0,86:,Night,1.0.0,9.0.:,/Procrastination,Smrtphone,Android,11:30 PM,3.0.0,7.0.0,Atwork,Wi-Fi,570
571,24.0-,Mle,United States,$27069.000,False,True,job:Students,rURAL,FACEBOOK,262,9.0.0,5673,Life Hacks,8.0,9814.0.0,4,6.0.0,31.0,10:,Night,1.0.0,9.0.:,/Habit,Smrtphone,Windows,11:30 PM,3.0.0,7.0.0,Athome,Mobile-Data,571
572,45.0-,Fmle,xIndia,$62359.000,True,True,job:Labor/worker,rURAL,instagram,295,2.0.0,1503,Jokes/Memes,20.0,8888.0.0,1,4.0.0,34.0,33:,Night,1.0.0,9.0.:,/Habit,Tablett,Android,11:30 PM,3.0.0,7.0.0,Athome,Mobile-Data,572
573,31.0-,Mle,Pakistan,$39799.000,False,True,job:Waiting staff,rURAL,YOUTUBE,71,8.0.0,4685,Jokes/Memes,12.0,6746.0.0,2,5.0.0,1.0,7:,Evening,5.0.0,5.0.:,/Procrastination,Smrtphone,MacOS,3:55 PM,7.0.0,3.0.0,Athome,Wi-Fi,573
574,48.0-,Fmle,xJapan,$90188.000,True,True,job:waiting staff,rURAL,YOUTUBE,12,2.0.0,1411,Gming,3.0,6391.0.0,7,9.0.0,18.0,3:,Night,1.0.0,9.0.:,/Boredom,Smrtphone,Android,11:30 PM,3.0.0,7.0.0,Athome,Wi-Fi,574
575,36.0-,Fmle,xIndia,$27597.000,False,False,job:cashier,uRBAN,TIKTOK,77,11.0.0,3771,Jokes/Memes,17.0,9429.0.0,3,12.0.0,40.0,14:,Afternoon,4.0.0,6.0.:,/Boredom,Smrtphone,MacOS,7:25 PM,6.0.0,4.0.0,Atschool,Mobile-Data,575
576,64.0-,Mle,xGermany,$67093.000,True,True,job:students,rURAL,TIKTOK,34,7.0.0,4660,Pranks,28.0,2406.0.0,5,23.0.0,43.0,44:,Night,1.0.0,9.0.:,/Entertainment,Tablett,Android,11:30 PM,3.0.0,7.0.0,Atwork,Mobile-Data,576
577,33.0-,Fmle,India,$57226.000,True,False,job:Teacher,rURAL,FACEBOOK,188,6.0.0,4002,Life Hacks,9.0,8440.0.0,8,8.0.0,15.0,46:,Afternoon,4.0.0,6.0.:,/Habit,Smrtphone,Windows,7:25 PM,6.0.0,4.0.0,Atschool,Wi-Fi,577
578,22.0-,Mle,Philippines,$92127.000,True,True,job:waiting staff,rURAL,YOUTUBE,150,10.0.0,3484,Pranks_,10.0,637.0.0,8,21.0.0,48.0,61:,Evening,5.0.0,5.0.:,/Habit,Smrtphone,Android,3:55 PM,7.0.0,3.0.0,Atschool,Mobile-Data,578
579,52.0-,Other,xMexico,$97362.000,True,False,job:labor/worker,rURAL,youtube,240,5.0.0,4563,Vlogs,22.0,8090.0.0,6,5.0.0,49.0,36:,Evening,5.0.0,5.0.:,/Habit,Smrtphone,MacOS,3:55 PM,7.0.0,3.0.0,Atwork,Mobile-Data,579
580,29.0-,Mle,xJapan,$46417.000,False,True,job:Students,rURAL,TIKTOK,172,11.0.0,599,Pranks,6.0,949.0.0,5,29.0.0,17.0,13:,Evening,5.0.0,5.0.:,/Entertainment,Smrtphone,Windows,3:55 PM,7.0.0,3.0.0,Atwork,Mobile-Data,580
581,nan-,Mle,xBrazil,$38693.000,False,False,job:driver,rURAL,INSTAGRAM,139,1.0.0,9184,Vlogs,25.0,3587.0.0,2,11.0.0,44.0,16:,Evening,5.0.0,5.0.:,/Boredom,Smrtphone,Android,3:55 PM,7.0.0,3.0.0,Athome,Mobile-Data,581
582,38.0-,Mle,xIndia,$99674.000,True,True,job:driver,rURAL,facebook,255,2.0.0,3042,ASMR,1.0,1111.0.0,9,23.0.0,10.0,80:,Night,1.0.0,9.0.:,/Procrastination,Smrtphone,Android,11:30 PM,3.0.0,7.0.0,Atschool,Wi-Fi,582
583,53.0-,Other,Japan,$73161.000,True,False,job:teacher,rURAL,FACEBOOK,181,1.0.0,8161,Vlogs,22.0,8367.0.0,1,11.0.0,20.0,5:,Morning,7.0.0,3.0.:,/Boredom,Smrtphone,Windows,7:45 AM,9.0.0,1.0.0,Atschool,Mobile-Data,583
584,40.0-,Fmle,India,$22169.000,False,True,job:teacher,rURAL,TIKTOK,73,19.0.0,6392,Life Hacks,12.0,722.0.0,2,13.0.0,6.0,89:,Night,1.0.0,9.0.:,/Habit,Tablett,MacOS,11:30 PM,3.0.0,7.0.0,Atschool,Wi-Fi,584
585,33.0-,Mle,United States,$42052.000,False,False,job:cashier,rURAL,YOUTUBE_,40,2.0.0,7288,ASMR,5.0,3842.0.0,1,14.0.0,8.0,38:,Evening,5.0.0,5.0.:,/Habit,Tablett,Windows,3:55 PM,7.0.0,3.0.0,Athome,Mobile-Data,585
586,56.0-,Fmle,xJapan,$91849.000,True,True,job:Labor/worker,rURAL,TIKTOK,56,4.0.0,67,Vlogs,13.0,3674.0.0,4,28.0.0,45.0,50:,Morning,7.0.0,3.0.:,/Entertainment,Smrtphone,Android,7:45 AM,9.0.0,1.0.0,Atwork,Mobile-Data,586
587,62.0-,Mle,Vietnam,$93851.000,True,False,job:students,uRBAN,TIKTOK,139,12.0.0,8124,Gming,27.0,4866.0.0,4,8.0.0,34.0,38:,Night,1.0.0,9.0.:,/Habit,Smrtphone,iOS,11:30 PM,3.0.0,7.0.0,Atwork,Mobile-Data,587
588,59.0-,Fmle,India,$28036.000,False,True,job:labor/worker,rURAL,TIKTOK,119,18.0.0,2751,Gming,15.0,702.0.0,5,25.0.0,32.0,56:,Evening,5.0.0,5.0.:,/Entertainment,Tablett,MacOS,3:55 PM,7.0.0,3.0.0,Atwork,Wi-Fi,588
589,56.0-,Mle,Brazil,$51778.000,True,False,job:Students,rURAL,TIKTOK,78,1.0.0,8662,Comedy,22.0,2128.0.0,5,18.0.0,42.0,63:,Evening,5.0.0,5.0.:,/Habit,Smrtphone,Android,3:55 PM,7.0.0,3.0.0,Atwork,Wi-Fi,589
590,31.0-,Mle,Vietnam,$47734.000,False,True,job:Waiting staff,uRBAN,instagram,67,1.0.0,9917,Jokes/Memes,11.0,9118.0.0,8,19.0.0,4.0,48:,Night,1.0.0,9.0.:,/Boredom,Tablett,iOS,11:30 PM,3.0.0,7.0.0,Athome,Mobile-Data,590
591,48.0-,Fmle,xIndia,$43173.000,False,False,job:labor/worker,rURAL,INSTAGRAM,115,14.0.0,6807,Vlogs,8.0,4233.0.0,3,12.0.0,44.0,90:,Night,1.0.0,9.0.:,/Boredom,Tablett,Android,11:30 PM,3.0.0,7.0.0,Athome,Wi-Fi,591
592,22.0-,Mle,xUnited States,$50403.000,True,True,job:labor/worker,rURAL,youtube,265,4.0.0,6430,Life Hacks,5.0,2517.0.0,6,12.0.0,39.0,59:,Evening,5.0.0,5.0.:,/Habit,Smrtphone,Android,3:55 PM,7.0.0,3.0.0,Athome,Mobile-Data,592
593,52.0-,Other,xUnited States,$86321.000,True,True,job:cashier,rURAL,tiktok,180,5.0.0,8124,ASMR,2.0,1149.0.0,3,18.0.0,20.0,77:,Night,1.0.0,9.0.:,/Entertainment,Tablett,Windows,11:30 PM,3.0.0,7.0.0,Atwork,Mobile-Data,593
594,40.0-,Mle,xBrazil,$91675.000,True,True,job:Labor/worker,rURAL,INSTAGRAM,171,11.0.0,1632,Gming,12.0,1878.0.0,2,10.0.0,24.0,44:,Afternoon,4.0.0,6.0.:,/Boredom,Tablett,Android,7:25 PM,6.0.0,4.0.0,Athome,Mobile-Data,594
595,46.0-,Mle,Mexico,$26344.000,False,True,job:Cashier,rURAL,YOUTUBE,295,13.0.0,6453,Gming,28.0,9445.0.0,8,7.0.0,24.0,90:,Evening,5.0.0,5.0.:,/Entertainment,Tablett,iOS,3:55 PM,7.0.0,3.0.0,Atwork,Mobile-Data,595
596,60.0-,Other,India,$38800.000,False,False,job:Labor/worker,uRBAN,tiktok,80,16.0.0,775,Entertainment,2.0,9675.0.0,1,28.0.0,26.0,55:,Afternoon,4.0.0,6.0.:,/Entertainment,Smrtphone,Android,7:25 PM,6.0.0,4.0.0,Athome,Mobile-Data,596
597,28.0-,Mle,xUnited States,$45372.000,False,True,job:Teacher,rURAL,FACEBOOK,264,13.0.0,6108,Jokes/Memes,26.0,309.0.0,9,18.0.0,25.0,55:,Night,1.0.0,9.0.:,/Habit,Tablett,Android,11:30 PM,3.0.0,7.0.0,Atschool,Wi-Fi,597
598,35.0-,Mle,Brazil,$81516.000,True,False,job:Labor/worker,rURAL,instagram,64,2.0.0,7805,Entertainment,16.0,3952.0.0,7,12.0.0,36.0,1:,Night,1.0.0,9.0.:,/Boredom,Tablett,Android,11:30 PM,3.0.0,7.0.0,Atwork,Wi-Fi,598
599,64.0-,Mle,xVietnam,$40538.000,False,True,job:students,rURAL,YOUTUBE,12,16.0.0,9679,Comedy,21.0,7728.0.0,4,14.0.0,7.0,8:,Afternoon,4.0.0,6.0.:,/Boredom,Tablett,Windows,7:25 PM,6.0.0,4.0.0,Atwork,Wi-Fi,599
600,29.0-,Fmle,United States,$83918.000,True,False,job:Labor/worker,rURAL,FACEBOOK,35,6.0.0,4020,Pranks,3.0,3049.0.0,3,15.0.0,10.0,4:,Night,1.0.0,9.0.:,/Entertainment,Computer,iOS,10:15 PM,3.0.0,7.0.0,Atschool,Wi-Fi,600
601,26.0-,Fmle,xPhilippines,$34973.000,False,True,job:students,rURAL,TIKTOK,135,14.0.0,930,Jokes/Memes,10.0,5766.0.0,6,16.0.0,47.0,85:,Morning,7.0.0,3.0.:,/Entertainment,Tablett,Android,9:55 AM,9.0.0,1.0.0,Athome,Mobile-Data,601
602,27.0-,Mle,United States,$91155.000,True,False,job:Cashier,rURAL,tiktok,62,1.0.0,3013,Life Hacks,19.0,9756.0.0,9,2.0.0,12.0,86:,Morning,7.0.0,3.0.:,/Boredom,Computer,iOS,9:55 AM,9.0.0,1.0.0,Athome,Mobile-Data,602
603,61.0-,Mle,xUnited States,$79500.000,True,True,job:students,uRBAN,TIKTOK,207,17.0.0,5025,Life Hacks,8.0,9692.0.0,9,18.0.0,1.0,53:,Night,1.0.0,9.0.:,/Habit,Smrtphone,Android,10:15 PM,3.0.0,7.0.0,Athome,Mobile-Data,603
604,34.0-,Mle,xVietnam,$56575.000,True,False,job:waiting staff,uRBAN,INSTAGRAM,197,11.0.0,6265,Vlogs,7.0,6412.0.0,4,12.0.0,25.0,58:,Evening,5.0.0,5.0.:,/Procrastination,Tablett,Android,4:25 PM,7.0.0,3.0.0,Atschool,Mobile-Data,604
605,55.0-,Fmle,Indonesia,$62261.000,True,True,job:Waiting staff,rURAL,YOUTUBE,195,19.0.0,7974,Trends,1.0,4865.0.0,5,16.0.0,16.0,37:,Night,1.0.0,9.0.:,/Entertainment,Smrtphone,Android,10:15 PM,3.0.0,7.0.0,Atwork,Mobile-Data,605
606,24.0-,Mle,Brazil,$47716.000,False,False,job:Waiting staff,rURAL,FACEBOOK,213,3.0.0,9698,Gming,12.0,15.0.0,9,13.0.0,5.0,49:,Evening,5.0.0,5.0.:,/Habit,Smrtphone,Android,4:25 PM,7.0.0,3.0.0,Athome,Mobile-Data,606
607,63.0-,Fmle,xIndia,$23236.000,False,True,job:Artist,rURAL,YOUTUBE,20,11.0.0,4730,Entertainment,29.0,605.0.0,2,20.0.0,19.0,67:,Evening,5.0.0,5.0.:,/Entertainment,Smrtphone,Android,4:25 PM,7.0.0,3.0.0,Athome,Mobile-Data,607
608,30.0-,Fmle,xUnited States,$35848.000,False,False,job:Driver,rURAL,instagram,155,5.0.0,7962,ASMR,28.0,9573.0.0,2,17.0.0,4.0,19:,Morning,7.0.0,3.0.:,/Entertainment,Smrtphone,Android,9:55 AM,9.0.0,1.0.0,Atwork,Wi-Fi,608
609,57.0-,Other,xUnited States,$22352.000,False,True,job:Students,rURAL,youtube,94,17.0.0,2820,Life Hacks,5.0,4908.0.0,5,18.0.0,6.0,1:,Night,1.0.0,9.0.:,/Entertainment,Smrtphone,Android,10:15 PM,3.0.0,7.0.0,Atschool,Mobile-Data,609
610,59.0-,Mle,Philippines,$21932.000,False,False,job:waiting staff,rURAL,instagram,109,7.0.0,6656,Jokes/Memes,16.0,8006.0.0,1,3.0.0,26.0,29:,Night,1.0.0,9.0.:,/Boredom,Smrtphone,iOS,10:15 PM,3.0.0,7.0.0,Atwork,Mobile-Data,610
611,26.0-,Mle,India,$96449.000,True,True,job:cashier,rURAL,TIKTOK,113,10.0.0,1185,Life Hacks,25.0,9086.0.0,8,23.0.0,49.0,87:,Evening,5.0.0,5.0.:,/Boredom,Smrtphone,iOS,4:25 PM,7.0.0,3.0.0,Atschool,Mobile-Data,611
612,44.0-,Mle,xBrazil,$28556.000,False,False,job:driver,rURAL,facebook,55,11.0.0,8481,Life Hacks,4.0,9759.0.0,5,10.0.0,39.0,33:,Afternoon,4.0.0,6.0.:,/Habit,Tablett,MacOS,5:45 PM,6.0.0,4.0.0,Atwork,Mobile-Data,612
613,19.0-,Other,xGermany,$25498.000,False,True,job:Waiting staff,rURAL,TIKTOK_,53,3.0.0,6344,Pranks,17.0,6412.0.0,2,1.0.0,39.0,52:,Morning,7.0.0,3.0.:,/Entertainment,Smrtphone,Android,9:55 AM,9.0.0,1.0.0,Atschool,Wi-Fi,613
614,22.0-,Mle,xVietnam,$96118.000,True,True,job:labor/worker,rURAL,YOUTUBE,287,10.0.0,528,Trends,24.0,8605.0.0,9,6.0.0,9.0,41:,Afternoon,4.0.0,6.0.:,/Entertainment,Smrtphone,iOS,5:45 PM,6.0.0,4.0.0,Atwork,Wi-Fi,614
615,46.0-,Mle,Indonesia,$70098.000,True,True,job:driver,rURAL,TIKTOK,190,10.0.0,917,Trends,21.0,4120.0.0,2,3.0.0,45.0,23:,Afternoon,4.0.0,6.0.:,/Entertainment,Smrtphone,Android,5:45 PM,6.0.0,4.0.0,Athome,Mobile-Data,615
616,54.0-,Mle,Brazil,$84386.000,True,True,job:Driver,rURAL,facebook,196,14.0.0,9901,Gming,2.0,8507.0.0,7,19.0.0,14.0,5:,Evening,5.0.0,5.0.:,/Procrastination,Smrtphone,Android,4:25 PM,7.0.0,3.0.0,Athome,Wi-Fi,616
617,55.0-,Mle,United States,$29569.000,False,False,job:students,uRBAN,TIKTOK,123,12.0.0,3575,Entertainment,12.0,4666.0.0,8,4.0.0,48.0,71:,Night,1.0.0,9.0.:,/Procrastination,Smrtphone,Android,10:15 PM,3.0.0,7.0.0,Atschool,Mobile-Data,617
618,36.0-,Fmle,Philippines,$76882.000,True,True,job:labor/worker,rURAL,FACEBOOK,264,15.0.0,3320,Vlogs,1.0,4820.0.0,6,29.0.0,9.0,57:,Evening,5.0.0,5.0.:,/Habit,Smrtphone,Android,4:25 PM,7.0.0,3.0.0,Atwork,Mobile-Data,618
619,25.0-,Other,Indonesia,$90393.000,True,False,job:manager,uRBAN,facebook,39,10.0.0,1407,Entertainment,12.0,7835.0.0,7,20.0.0,15.0,6:,Evening,5.0.0,5.0.:,/Habit,Smrtphone,Android,4:25 PM,7.0.0,3.0.0,Athome,Wi-Fi,619
620,62.0-,Mle,xUnited States,$20340.000,False,True,job:waiting staff,uRBAN,TIKTOK,273,10.0.0,1242,Comedy,12.0,1849.0.0,1,23.0.0,37.0,49:,Night,1.0.0,9.0.:,/Entertainment,Tablett,Android,10:15 PM,3.0.0,7.0.0,Athome,Wi-Fi,620
621,18.0-,Fmle,Brazil,$63949.000,True,False,job:waiting staff,rURAL,instagram,107,19.0.0,5207,Vlogs,12.0,1953.0.0,4,3.0.0,20.0,22:,Evening,5.0.0,5.0.:,/Entertainment,Computer,Windows,4:25 PM,7.0.0,3.0.0,Atwork,Wi-Fi,621
622,39.0-,Mle,India,$82443.000,True,True,job:Labor/worker,rURAL,YOUTUBE,124,1.0.0,7250,Gming,19.0,8580.0.0,7,8.0.0,8.0,77:,Night,1.0.0,9.0.:,/Habit,Smrtphone,Android,10:15 PM,3.0.0,7.0.0,Athome,Mobile-Data,622
